User-ID,Location,Age,city,state,country
196930,"kingsport, tennessee, usa",,kingsport,tennessee,usa
196985,"storm lake, iowa, usa",,storm lake,iowa,usa
197000,"st louis, missouri, usa",,st louis,missouri,usa
197012,"mandeville, louisiana, usa",33,mandeville,louisiana,usa
197130,"rapid city, south dakota, usa",39,rapid city,south dakota,usa
197144,"oakland, california, usa",41,oakland,california,usa
197189,"ottawa, ontario, canada",32,ottawa,ontario,canada
197206,"virginia beach, virginia, usa",,virginia beach,virginia,usa
197293,"paradise, newfoundland, canada",26,paradise,newfoundland,canada
197364,"cumming, georgia, usa",30,cumming,georgia,usa
197410,"stockholm, stockholm, sweden",31,stockholm,stockholm,sweden
197424,"warren, ohio, usa",42,warren,ohio,usa
197425,"london, england, united kingdom",43,london,england,united kingdom
197502,"thornton, colorado, usa",26,thornton,colorado,usa
197550,"galati, galati, romania",40,galati,galati,romania
197609,"owensville, indiana, usa",33,owensville,indiana,usa
197659,"indiana, pennsylvania, usa",49,indiana,pennsylvania,usa
197664,"victor, new york, usa",37,victor,new york,usa
197687,"plymouth, indiana, usa",,plymouth,indiana,usa
197693,"vicenza, veneto, italy",25,vicenza,veneto,italy
197727,"cobourg, ontario, canada",16,cobourg,ontario,canada
197763,"socorro, new mexico, usa",,socorro,new mexico,usa
197775,"iasi, iasi, romania",21,iasi,iasi,romania
197828,"san diego, california, usa",61,san diego,california,usa
197866,"fairview park, ohio, usa",30,fairview park,ohio,usa
197882,"chesterfield, ,",35,chesterfield,,
197913,"san jose, california, usa",22,san jose,california,usa
197939,"oak harbor, washington, usa",,oak harbor,washington,usa
197942,"homer, alaska, usa",,homer,alaska,usa
197997,"burlington, wisconsin, usa",29,burlington,wisconsin,usa
198011,"asbury, new jersey, usa",,asbury,new jersey,usa
198012,"baltimore, maryland, usa",34,baltimore,maryland,usa
198045,"clayton, missouri, usa",23,clayton,missouri,usa
198046,"milwaukee, wisconsin, usa",51,milwaukee,wisconsin,usa
198114,"rochester, new york, usa",34,rochester,new york,usa
198177,"lakefield, ontario, canada",31,lakefield,ontario,canada
198213,"williamsburg/norfolk, virginia, usa",19,williamsburg/norfolk,virginia,usa
198214,"cincinnati, ohio, usa",16,cincinnati,ohio,usa
198216,"littleton, massachusetts, usa",19,littleton,massachusetts,usa
198243,"llavaneres (barcelona), ,",30,llavaneres (barcelona),,
198290,"virginia beach, virginia, usa",49,virginia beach,virginia,usa
198302,"burbank, california, usa",,burbank,california,usa
198303,"cambridge, massachusetts, usa",47,cambridge,massachusetts,usa
198331,"bklyn, new york, usa",43,bklyn,new york,usa
198355,"leduc, alberta, canada",,leduc,alberta,canada
198412,"waretown, new jersey, usa",17,waretown,new jersey,usa
198483,"silver spring, maryland, usa",,silver spring,maryland,usa
198506,"orlando, florida, usa",49,orlando,florida,usa
198507,"anderson, south carolina, usa",58,anderson,south carolina,usa
198515,"sydney, new south wales, australia",39,sydney,new south wales,australia
198557,"portland, oregon, usa",24,portland,oregon,usa
198621,"melbourne, florida, usa",42,melbourne,florida,usa
198625,"baker city, oregon, usa",30,baker city,oregon,usa
198692,"milton, florida, usa",51,milton,florida,usa
198699,"dow city, iowa, usa",49,dow city,iowa,usa
198711,"little canada, minnesota, usa",62,little canada,minnesota,usa
198726,"brooklyn park, minnesota, usa",46,brooklyn park,minnesota,usa
198727,"amherst, massachusetts, usa",30,amherst,massachusetts,usa
198760,"wichita, kansas, usa",,wichita,kansas,usa
198767,"sebring, florida, usa",65,sebring,florida,usa
198781,"methuen, massachusetts, usa",43,methuen,massachusetts,usa
198782,"miami, florida, usa",18,miami,florida,usa
198790,"jacksonville, florida, usa",,jacksonville,florida,usa
198840,"los angeles, california, usa",24,los angeles,california,usa
198930,"mesquite, texas, usa",21,mesquite,texas,usa
198937,"london, ontario,",23,london,ontario,
198982,"colchester, england, united kingdom",34,colchester,england,united kingdom
198983,"naperville, illinois, usa",29,naperville,illinois,usa
198996,"sierra vista, arizona, usa",62,sierra vista,arizona,usa
199016,"laporte, texas, usa",,laporte,texas,usa
199025,"charleston, south carolina, usa",,charleston,south carolina,usa
199030,"odenton, maryland, usa",59,odenton,maryland,usa
199041,"pleasanton, california, usa",,pleasanton,california,usa
199075,"manchester, england, united kingdom",37,manchester,england,united kingdom
199092,"rotterdam, zuid-holland, netherlands",50,rotterdam,zuid-holland,netherlands
199095,"kempner, texas, usa",58,kempner,texas,usa
199106,"plymouth, minnesota, usa",40,plymouth,minnesota,usa
199178,"brighton, england, united kingdom",57,brighton,england,united kingdom
199209,"napa, california, usa",32,napa,california,usa
199336,"edison, new jersey, usa",,edison,new jersey,usa
199353,"johnstown, pennsylvania,",,johnstown,pennsylvania,
199357,"richmond, california, usa",,richmond,california,usa
199359,"sanibel, , usa",,sanibel,,usa
199378,"la ronge, saskatchewan, canada",14,la ronge,saskatchewan,canada
199384,"westminster, colorado, usa",72,westminster,colorado,usa
199416,"houma, louisiana,",65,houma,louisiana,
199431,"oakwood, georgia, usa",15,oakwood,georgia,usa
199442,"seattle, washington, usa",39,seattle,washington,usa
199491,"santa barbara, california,",21,santa barbara,california,
199494,"kennewick, washington, usa",57,kennewick,washington,usa
199515,"la cienega, new mexico, usa",44,la cienega,new mexico,usa
199565,"kansas city/columbia, missouri, usa",20,kansas city/columbia,missouri,usa
199616,"evanston, illinois, usa",,evanston,illinois,usa
199640,"bellingham, washington, usa",,bellingham,washington,usa
199772,"vista, california, usa",,vista,california,usa
199800,"austin, texas, usa",,austin,texas,usa
199857,"san diego, california, canada",66,san diego,california,canada
199871,"kokomo, indiana, usa",,kokomo,indiana,usa
199901,"lopez island, washington, usa",35,lopez island,washington,usa
200009,"monte vista, ,",30,monte vista,,
200213,"tampa, florida, usa",,tampa,florida,usa
200226,"burlington, ontario, canada",39,burlington,ontario,canada
200234,"r.r.#1 battersea, ontario, canada",53,r.r.#1 battersea,ontario,canada
200245,"gaithersburg, maryland, usa",,gaithersburg,maryland,usa
200246,"kanata, ontario, canada",36,kanata,ontario,canada
200248,"jasper, indiana, usa",21,jasper,indiana,usa
200252,"midlothian, virginia, usa",32,midlothian,virginia,usa
200315,"richmond, california, usa",39,richmond,california,usa
200382,"new westminster, british columbia, canada",60,new westminster,british columbia,canada
200402,"campbell, california, usa",35,campbell,california,usa
200409,"monmouth, illinois, usa",,monmouth,illinois,usa
200422,"plainfield, illinois, usa",29,plainfield,illinois,usa
200493,"anaheim, california, usa",56,anaheim,california,usa
200508,"south boston, virginia, usa",,south boston,virginia,usa
200557,"st leonards, new south wales, australia",26,st leonards,new south wales,australia
200568,"stillwater, minnesota, usa",48,stillwater,minnesota,usa
200585,"porto alegre, rio grande do sul, brazil",18,porto alegre,rio grande do sul,brazil
200631,"melbourne, victoria, australia",51,melbourne,victoria,australia
200643,"austin, texas, usa",21,austin,texas,usa
200674,"pittsburg, missouri, usa",58,pittsburg,missouri,usa
200772,"somerville, ,",28,somerville,,
200814,"zurich, zuerich, switzerland",31,zurich,zuerich,switzerland
200876,"singapore, n/a, singapore",,singapore,n/a,singapore
200891,"ortonville, michigan, usa",,ortonville,michigan,usa
200978,"culemborg, gelderland, netherlands",41,culemborg,gelderland,netherlands
200993,"amadora, lisboa, portugal",25,amadora,lisboa,portugal
201017,"palmetto bay, florida, usa",36,palmetto bay,florida,usa
201036,"virginia beach, virginia, usa",,virginia beach,virginia,usa
201042,"birmingham, alabama, usa",34,birmingham,alabama,usa
201058,"e-ville, california, usa",,e-ville,california,usa
201066,"san diego, , usa",,san diego,,usa
201141,"ottawa, ontario, canada",27,ottawa,ontario,canada
201290,"seixal, setÃºbal, portugal",35,seixal,setÃºbal,portugal
201303,"manahawkin, new jersey, usa",24,manahawkin,new jersey,usa
201323,"new paltz, new york, usa",20,new paltz,new york,usa
201404,"hudson, new hampshire, usa",28,hudson,new hampshire,usa
201447,"springfield, virginia, usa",40,springfield,virginia,usa
201470,"preveza, preveza, greece",34,preveza,preveza,greece
201521,"nashville, tennessee, usa",,nashville,tennessee,usa
201526,"vancouver, british columbia, canada",25,vancouver,british columbia,canada
201537,"seri kembangan, selangor, malaysia",22,seri kembangan,selangor,malaysia
201548,"rheinfelden, baden-wuerttemberg, germany",29,rheinfelden,baden-wuerttemberg,germany
201557,"foxtrap, newfoundland, canada",,foxtrap,newfoundland,canada
201575,"mount marion, new york, usa",31,mount marion,new york,usa
201579,"montreal, quebec, canada",42,montreal,quebec,canada
201593,"savannah, georgia, usa",36,savannah,georgia,usa
201598,"los angeles, california, usa",33,los angeles,california,usa
201636,"weeki wachee, florida, usa",48,weeki wachee,florida,usa
201641,"ottawa, ontario, canada",19,ottawa,ontario,canada
201674,"sellersville, pennsylvania, usa",28,sellersville,pennsylvania,usa
201677,"hawthorne, new jersey, usa",29,hawthorne,new jersey,usa
201684,"austin, texas, usa",24,austin,texas,usa
201697,"markham, ontario, canada",29,markham,ontario,canada
201714,"colton, california, usa",29,colton,california,usa
201725,"wexford, leinster, ireland",28,wexford,leinster,ireland
201760,"mitchell, indiana, usa",29,mitchell,indiana,usa
201768,"fredericton, new brunswick, canada",47,fredericton,new brunswick,canada
201776,"saint john, new brunswick, canada",22,saint john,new brunswick,canada
201783,"white haven, pennsylvania, usa",25,white haven,pennsylvania,usa
201791,"torrance, california, usa",,torrance,california,usa
201810,"princeton, new jersey, usa",,princeton,new jersey,usa
201829,"longmont, colorado, usa",33,longmont,colorado,usa
201898,"boston, massachusetts, usa",,boston,massachusetts,usa
201923,"glen mills, pennsylvania, usa",,glen mills,pennsylvania,usa
201926,"ann arbor, michigan, usa",33,ann arbor,michigan,usa
201969,"vancouver, british columbia, canada",,vancouver,british columbia,canada
202058,"irvine, california, usa",35,irvine,california,usa
202063,"forest grove, oregon, usa",24,forest grove,oregon,usa
202069,"oakville, ontario, canada",35,oakville,ontario,canada
202073,"barrie, ontario, canada",29,barrie,ontario,canada
202127,"dodge center, minnesota, usa",25,dodge center,minnesota,usa
202162,"san francisco, california, usa",26,san francisco,california,usa
202173,"duisburg, nordrhein-westfalen, germany",29,duisburg,nordrhein-westfalen,germany
202174,"cedar grove, new jersey, usa",50,cedar grove,new jersey,usa
202182,"st. charles, illinois, usa",24,st. charles,illinois,usa
202205,"louisville, kentucky, usa",29,louisville,kentucky,usa
202212,"edmonton, alberta, canada",29,edmonton,alberta,canada
202246,"new london, missouri, usa",56,new london,missouri,usa
202257,"westminster, california, usa",,westminster,california,usa
202267,"aldergrove, ,",21,aldergrove,,
202269,"atlanta, georgia, usa",37,atlanta,georgia,usa
202277,"kennesaw, georgia, usa",54,kennesaw,georgia,usa
202324,"camarillo, california, usa",50,camarillo,california,usa
202353,"martinez, california, usa",,martinez,california,usa
202358,"setÃºbal, setÃºbal, portugal",52,setÃºbal,setÃºbal,portugal
202462,"arlington, texas, usa",32,arlington,texas,usa
202496,"winston-salem, north carolina, usa",,winston-salem,north carolina,usa
202532,"tacoma, washington, usa",,tacoma,washington,usa
202564,"portsmouth, england, united kingdom",,portsmouth,england,united kingdom
202654,"san francisco, california, usa",38,san francisco,california,usa
202670,"bennington, new hampshire, usa",36,bennington,new hampshire,usa
202711,"westminster, texas, usa",30,westminster,texas,usa
202738,"puako, hawaii, usa",,puako,hawaii,usa
202834,"swisshime, oregon, usa",20,swisshime,oregon,usa
202885,"lacey, washington, usa",62,lacey,washington,usa
202919,"waterloo, new york, usa",,waterloo,new york,usa
202942,"surprise, arizona, usa",,surprise,arizona,usa
202963,"carrboro, north carolina, usa",32,carrboro,north carolina,usa
203017,"minneapolis, minnesota, usa",32,minneapolis,minnesota,usa
203031,"monza, lombardia, italy",29,monza,lombardia,italy
203033,"truckee, california, usa",54,truckee,california,usa
203044,"bloomington, indiana, usa",40,bloomington,indiana,usa
203058,"virginia beach, virginia, usa",32,virginia beach,virginia,usa
203075,"huntington beach, california, usa",23,huntington beach,california,usa
203161,"manville, rhode island, usa",38,manville,rhode island,usa
203213,"new berlin, wisconsin, usa",,new berlin,wisconsin,usa
203240,"st. louis, missouri, usa",32,st. louis,missouri,usa
203265,"miramichi, new brunswick, canada",28,miramichi,new brunswick,canada
203280,"melbourne, victoria, australia",28,melbourne,victoria,australia
203379,"hermosa beach, california, usa",,hermosa beach,california,usa
203380,"nuneaton, england, united kingdom",38,nuneaton,england,united kingdom
203401,"livermore, california, usa",,livermore,california,usa
203422,"edmonton, alberta, canada",,edmonton,alberta,canada
203425,"chicago, illinois, usa",25,chicago,illinois,usa
203441,"crownsville, maryland, usa",38,crownsville,maryland,usa
203506,"rye brook, new york, usa",18,rye brook,new york,usa
203542,"oklahoma city, oklahoma, usa",48,oklahoma city,oklahoma,usa
203566,"helotes, texas, usa",,helotes,texas,usa
203598,"battle creek, michigan, usa",41,battle creek,michigan,usa
203603,"manila, metro manila, philippines",37,manila,metro manila,philippines
203618,"mayflower, arkansas, usa",,mayflower,arkansas,usa
203621,"weehawken, new jersey, usa",37,weehawken,new jersey,usa
203642,"campbell, california, usa",,campbell,california,usa
203649,"mount vernon, kentucky, usa",41,mount vernon,kentucky,usa
203742,"puerto vallarta, jalisco, mexico",64,puerto vallarta,jalisco,mexico
203764,"petersburg, virginia, usa",48,petersburg,virginia,usa
203799,"menasha, wisconsin, usa",54,menasha,wisconsin,usa
203805,"el cajon, california, usa",,el cajon,california,usa
203844,"moncton, new brunswick, canada",40,moncton,new brunswick,canada
203877,"scottsdale, arizona, usa",,scottsdale,arizona,usa
203900,"portland, oregon, usa",30,portland,oregon,usa
203910,"manila, makati, phillipines",16,manila,makati,phillipines
203935,"new brunswick, ,",27,new brunswick,,
203968,"cumberland, maryland, usa",,cumberland,maryland,usa
203973,"san francisco, california, usa",,san francisco,california,usa
204014,"brooklyn, new york, usa",,brooklyn,new york,usa
204040,"manchester, new hampshire, usa",,manchester,new hampshire,usa
204090,"darnestown, maryland, usa",63,darnestown,maryland,usa
204117,"doylestown, pennsylvania, usa",,doylestown,pennsylvania,usa
204167,"watervliet, new york, usa",30,watervliet,new york,usa
204179,"raleigh, north carolina, usa",,raleigh,north carolina,usa
204205,"norwich, connecticut, usa",36,norwich,connecticut,usa
204250,"hamilton, ,",20,hamilton,,
204311,"portland, oregon, usa",,portland,oregon,usa
204316,"shelbyville, kentucky, usa",64,shelbyville,kentucky,usa
204333,"toledo, ohio, usa",32,toledo,ohio,usa
204359,"brooklyn, new york,",40,brooklyn,new york,
204363,"penacook, new hampshire, usa",29,penacook,new hampshire,usa
204366,"traverse city, michigan, usa",18,traverse city,michigan,usa
204391,"louisville, kentucky, usa",33,louisville,kentucky,usa
204393,"orlando, florida, usa",23,orlando,florida,usa
204448,"diamondhead, mississippi, usa",,diamondhead,mississippi,usa
204452,"manchester, missouri, usa",38,manchester,missouri,usa
204457,"hawthorne, new jersey, usa",55,hawthorne,new jersey,usa
204470,"freehold, new jersey, usa",60,freehold,new jersey,usa
204474,"hartford, connecticut, usa",,hartford,connecticut,usa
204504,"woodside, new york, usa",41,woodside,new york,usa
204522,"mena, arkansas, usa",29,mena,arkansas,usa
204571,"grand rapids, michigan, usa",,grand rapids,michigan,usa
204591,"toronto, ontario, canada",30,toronto,ontario,canada
204619,"chatham, new jersey, usa",13,chatham,new jersey,usa
204622,"conshohocken, pennsylvania, usa",24,conshohocken,pennsylvania,usa
204663,"coimbra, n/a, portugal",43,coimbra,n/a,portugal
204669,"st. peters, missouri, usa",52,st. peters,missouri,usa
204676,"metuchen, new jersey, usa",,metuchen,new jersey,usa
204696,"bremerton, washington, usa",,bremerton,washington,usa
204698,"belleville, new jersey, usa",,belleville,new jersey,usa
204790,"ayr, ontario, canada",31,ayr,ontario,canada
204804,"mosinee, wisconsin, usa",,mosinee,wisconsin,usa
204813,"jersey city, new jersey, usa",,jersey city,new jersey,usa
204822,"bradenton, florida, usa",,bradenton,florida,usa
204825,"burladingen, baden-wuerttemberg, germany",18,burladingen,baden-wuerttemberg,germany
204864,"simi valley, california, usa",47,simi valley,california,usa
204909,"salt lake city, utah, usa",,salt lake city,utah,usa
204929,"grand rapids, michigan, usa",33,grand rapids,michigan,usa
204936,"campbell, california, usa",,campbell,california,usa
204943,"grand rapids, michigan, usa",,grand rapids,michigan,usa
204946,"chesterfield, england, united kingdom",47,chesterfield,england,united kingdom
204964,"chicopee, massachusetts, usa",24,chicopee,massachusetts,usa
204978,"hazlet, new jersey, usa",27,hazlet,new jersey,usa
205037,"washington, dc, usa",36,washington,dc,usa
205038,"boise, idaho, usa",33,boise,idaho,usa
205145,"lansdowne, pennsylvania, usa",,lansdowne,pennsylvania,usa
205166,"leverkusen, nordrhein-westfalen, germany",38,leverkusen,nordrhein-westfalen,germany
205197,"chalmette, louisiana, usa",24,chalmette,louisiana,usa
205199,"las cruces, new mexico, usa",,las cruces,new mexico,usa
205222,"folsom, california, usa",,folsom,california,usa
205281,"tonawanda, new york, usa",37,tonawanda,new york,usa
205285,"los altos, california, usa",,los altos,california,usa
205383,"hucknall, nottinghamshire, united kingdom",36,hucknall,nottinghamshire,united kingdom
205426,"seattle, washington, usa",36,seattle,washington,usa
205448,"roma, lazio, italy",22,roma,lazio,italy
205473,"ottawa, ontario, canada",32,ottawa,ontario,canada
205487,"waltham, massachusetts, usa",36,waltham,massachusetts,usa
205502,"san francisco, california, usa",24,san francisco,california,usa
205505,"sacto, california, usa",,sacto,california,usa
205508,"los angeles, california, usa",,los angeles,california,usa
205517,"raleigh, north carolina, usa",,raleigh,north carolina,usa
205536,"buckhannon, west virginia, usa",29,buckhannon,west virginia,usa
205538,"parksville, british columbia, canada",,parksville,british columbia,canada
205554,"east northport, new york, usa",16,east northport,new york,usa
205735,"mosinee, wisconsin, usa",26,mosinee,wisconsin,usa
205765,"minneapolis, minnesota, usa",27,minneapolis,minnesota,usa
205783,"berkeley, california, usa",,berkeley,california,usa
205843,"swanmore, england, united kingdom",37,swanmore,england,united kingdom
205849,"naranja, florida, usa",,naranja,florida,usa
205871,"tehran, tehran, iran",23,tehran,tehran,iran
205878,"winnemucca, nevada, usa",34,winnemucca,nevada,usa
205909,"rochester, new york, usa",,rochester,new york,usa
205919,"fort worth, texas, usa",25,fort worth,texas,usa
205922,"markham, ontario, canada",61,markham,ontario,canada
205938,"lacey, washington, usa",,lacey,washington,usa
205943,"boston, massachusetts, usa",43,boston,massachusetts,usa
205963,"santa clara, california, usa",56,santa clara,california,usa
205967,"los angeles, california, usa",,los angeles,california,usa
205969,"edinburgh, scotland, united kingdom",48,edinburgh,scotland,united kingdom
205979,"leeds, england, united kingdom",23,leeds,england,united kingdom
205980,"west chester, pennsylvania, usa",,west chester,pennsylvania,usa
206016,"burnaby, british columbia, canada",25,burnaby,british columbia,canada
206045,"homburg, saarland, germany",38,homburg,saarland,germany
206058,"pittsburgh, pennsylvania, usa",23,pittsburgh,pennsylvania,usa
206074,"new britain, connecticut, usa",16,new britain,connecticut,usa
206107,"tucson, ,",,tucson,,
206109,"portland, oregon, usa",29,portland,oregon,usa
206160,"elkford, british columbia, canada",,elkford,british columbia,canada
206202,"arlington heights, illinois, usa",16,arlington heights,illinois,usa
206204,"scio, oregon, usa",,scio,oregon,usa
206219,"oliva de plasencia, cÃ¡ceres, spain",19,oliva de plasencia,cÃ¡ceres,spain
206249,"douglasville, georgia, usa",20,douglasville,georgia,usa
206305,"lancaster, ohio, usa",,lancaster,ohio,usa
206306,"independence, missouri, usa",45,independence,missouri,usa
206393,"glendale, california, usa",29,glendale,california,usa
206418,"vancouver, washington, usa",27,vancouver,washington,usa
206423,"columbia, maryland, usa",,columbia,maryland,usa
206438,"katy, texas, usa",24,katy,texas,usa
206534,"evanston, illinois, usa",,evanston,illinois,usa
206563,"pomfret center, connecticut, usa",45,pomfret center,connecticut,usa
206567,"new orleans, louisiana, usa",33,new orleans,louisiana,usa
206573,"plainsboro, new jersey, usa",,plainsboro,new jersey,usa
206635,"mountain view, california, usa",31,mountain view,california,usa
206675,"asheville, north carolina, usa",14,asheville,north carolina,usa
206691,"greenfield, indiana, usa",28,greenfield,indiana,usa
206695,"hanover, colorado, usa",45,hanover,colorado,usa
206710,"lake city, minnesota, usa",53,lake city,minnesota,usa
206736,"san diego, california, usa",31,san diego,california,usa
206764,"renton, washington, usa",50,renton,washington,usa
206775,"athens, attiki, greece",,athens,attiki,greece
206865,"poitiers, vienne, france",22,poitiers,vienne,france
206877,"brownsville, texas, usa",,brownsville,texas,usa
206891,"olive branch, mississippi, usa",32,olive branch,mississippi,usa
206903,"rosalie, nebraska, usa",,rosalie,nebraska,usa
206932,"barcelona, barcelona, spain",29,barcelona,barcelona,spain
206944,"camarillo, california, usa",26,camarillo,california,usa
206959,"niceville, florida, usa",32,niceville,florida,usa
206967,"teaneck, new jersey, usa",,teaneck,new jersey,usa
206972,"rutherford, new jersey, usa",15,rutherford,new jersey,usa
206979,"dunedin, otago, new zealand",22,dunedin,otago,new zealand
207003,"boston, massachusetts, usa",,boston,massachusetts,usa
207095,"san francisco, california, usa",,san francisco,california,usa
207134,"dallas, texas, usa",50,dallas,texas,usa
207148,"san diego, california, usa",42,san diego,california,usa
207178,"bellevue, nebraska, usa",19,bellevue,nebraska,usa
207246,"owensboro, kentucky, usa",28,owensboro,kentucky,usa
207251,"portland, oregon, usa",62,portland,oregon,usa
207259,"florence, oregon, usa",38,florence,oregon,usa
207275,"carlisle, cumbria, united kingdom",22,carlisle,cumbria,united kingdom
207291,"brisbane, queensland, australia",,brisbane,queensland,australia
207339,"wells, maine, usa",43,wells,maine,usa
207340,"san francisco, california, usa",47,san francisco,california,usa
207341,"ottawa, ontario, canada",58,ottawa,ontario,canada
207349,"seadrift, texas, usa",25,seadrift,texas,usa
207356,"winter park, florida, usa",47,winter park,florida,usa
207385,"columbia, missouri, usa",58,columbia,missouri,usa
207400,"hillsboro, oregon, usa",,hillsboro,oregon,usa
207417,"ramat gan, n/a, israel",24,ramat gan,n/a,israel
207450,"bel aire, kansas, usa",,bel aire,kansas,usa
207488,"edgewood, kentucky, usa",20,edgewood,kentucky,usa
207494,"huntsville, alabama, usa",42,huntsville,alabama,usa
207498,"williams bay, wisconsin, usa",83,williams bay,wisconsin,usa
207499,"las cruces, new mexico, usa",,las cruces,new mexico,usa
207563,"montgomery, alabama, usa",29,montgomery,alabama,usa
207569,"boonsboro, maryland, usa",,boonsboro,maryland,usa
207598,"syracuse, ,",31,syracuse,,
207616,"choctaw, oklahoma,",53,choctaw,oklahoma,
207667,"madison, wisconsin, usa",,madison,wisconsin,usa
207683,"western oregon, oregon, usa",,western oregon,oregon,usa
207686,"largo, florida, usa",35,largo,florida,usa
207721,"mississauga, ontario, canada",39,mississauga,ontario,canada
207727,"robbinsville, new jersey, usa",37,robbinsville,new jersey,usa
207748,"cape coral, florida, usa",28,cape coral,florida,usa
207782,"midland, texas, usa",28,midland,texas,usa
207825,"fairbanks, alaska, usa",52,fairbanks,alaska,usa
207835,"houston, ,",57,houston,,
207873,"deer park, new york, usa",,deer park,new york,usa
207875,"riverview, florida, usa",30,riverview,florida,usa
207924,"phila, pennsylvania, usa",50,phila,pennsylvania,usa
207965,"eugene, oregon, usa",46,eugene,oregon,usa
207971,"greenville, florida, usa",53,greenville,florida,usa
208018,"bartlett, illinois, usa",,bartlett,illinois,usa
208019,"tomball, texas, usa",,tomball,texas,usa
208058,"rancho cucamonga, california, usa",35,rancho cucamonga,california,usa
208064,"portland, oregon, usa",,portland,oregon,usa
208095,"hollywood, florida, usa",,hollywood,florida,usa
208099,"skamokawa, washington, usa",36,skamokawa,washington,usa
208112,"southfield, michigan, usa",32,southfield,michigan,usa
208141,"jefferson, wisconsin, usa",46,jefferson,wisconsin,usa
208147,"federal way, washington, usa",41,federal way,washington,usa
208236,"roseburg, oregon, usa",30,roseburg,oregon,usa
208251,"alvin, texas, usa",35,alvin,texas,usa
208302,"cambridge, massachusetts, usa",,cambridge,massachusetts,usa
208339,"seattle, washington, usa",,seattle,washington,usa
208352,"fort smith, arkansas, usa",,fort smith,arkansas,usa
208367,"vancouver, british columbia, canada",29,vancouver,british columbia,canada
208382,"fontana, california, usa",53,fontana,california,usa
208406,"kansas city, missouri, usa",30,kansas city,missouri,usa
208410,"stevenage, england, united kingdom",23,stevenage,england,united kingdom
208415,"laguna hills, california, usa",37,laguna hills,california,usa
208451,"birmingham, ,",,birmingham,,
208555,"oakland, new jersey, usa",12,oakland,new jersey,usa
208566,"san diego, california, usa",,san diego,california,usa
208568,"fontana, california, usa",,fontana,california,usa
208591,"menomonee falls, wisconsin, usa",40,menomonee falls,wisconsin,usa
208600,"torrance, california, usa",16,torrance,california,usa
208605,"cape neddick, maine, usa",38,cape neddick,maine,usa
208622,"forest, ohio, usa",44,forest,ohio,usa
208641,"st. albans, missouri, usa",48,st. albans,missouri,usa
208665,"chicago, illinois, usa",69,chicago,illinois,usa
208668,"umatilla, oregon, usa",59,umatilla,oregon,usa
208671,"simi valley, california, usa",,simi valley,california,usa
208700,"ann arbor, michigan, usa",35,ann arbor,michigan,usa
208715,"cantrall, illinois, usa",,cantrall,illinois,usa
208741,"breda, noord-brabant, netherlands",30,breda,noord-brabant,netherlands
208751,"lafayette, california, usa",55,lafayette,california,usa
208755,"riverton, new jersey, usa",,riverton,new jersey,usa
208756,"charlottesville, virginia, usa",,charlottesville,virginia,usa
208786,"gilbert, arizona, usa",36,gilbert,arizona,usa
208788,"mesa, arizona, usa",23,mesa,arizona,usa
208815,"san diego, ca, usa",23,san diego,ca,usa
208829,"fredericton, new brunswick, canada",,fredericton,new brunswick,canada
208877,"columbus, georgia, usa",,columbus,georgia,usa
208880,"lund, skÃ¥ne, sweden",28,lund,skÃ¥ne,sweden
208897,"awattukkee foothills, arizona, usa",,awattukkee foothills,arizona,usa
208907,"albuquerque, new mexico, usa",26,albuquerque,new mexico,usa
208936,"beverly hills, ca, usa",,beverly hills,ca,usa
208960,"pembroke, massachusetts, usa",35,pembroke,massachusetts,usa
208969,"brantford, ontario, canada",21,brantford,ontario,canada
209059,"temple hills, maryland, usa",26,temple hills,maryland,usa
209062,"san jose, california, usa",45,san jose,california,usa
209147,"sacramento, ,",,sacramento,,
209148,"cincinnati, ohio, usa",33,cincinnati,ohio,usa
209156,"arlington heights, illinois, usa",48,arlington heights,illinois,usa
209160,"ottawa, ontario, canada",32,ottawa,ontario,canada
209163,"columbus, ohio, usa",,columbus,ohio,usa
209174,"toronto, ontario, canada",,toronto,ontario,canada
209204,"washington, dc, usa",37,washington,dc,usa
209224,"palo alto, california, usa",59,palo alto,california,usa
209229,"fairfax, ,",35,fairfax,,
209238,"pass christian, mississippi39571, usa",60,pass christian,mississippi39571,usa
209265,"seattle, washington, usa",44,seattle,washington,usa
209272,"charleston, west virginia, usa",50,charleston,west virginia,usa
209373,"mountain view, california, usa",37,mountain view,california,usa
209458,"iowa city, iowa, usa",19,iowa city,iowa,usa
209464,"st-sauveur, quebec, canada",17,st-sauveur,quebec,canada
209477,"madison, wisconsin, usa",36,madison,wisconsin,usa
209486,"storm lake, iowa, usa",24,storm lake,iowa,usa
209516,"felixstowe, suffolk, united kingdom",57,felixstowe,suffolk,united kingdom
209536,"erith, kent, united kingdom",30,erith,kent,united kingdom
209563,"indianapolis, indiana, usa",48,indianapolis,indiana,usa
209625,"cambridge, massachusetts, usa",33,cambridge,massachusetts,usa
209631,"halifax, nova scotia, canada",23,halifax,nova scotia,canada
209684,"westerville, ohio, usa",33,westerville,ohio,usa
209756,"sacramento, california, usa",36,sacramento,california,usa
209759,"laurel, maryland, usa",71,laurel,maryland,usa
209765,"san jose, california, usa",,san jose,california,usa
209817,"pittsburgh, pennsylvania, usa",27,pittsburgh,pennsylvania,usa
209848,"san francisco, california, usa",40,san francisco,california,usa
209870,"superior, colorado, usa",41,superior,colorado,usa
